OBJECTID,AREA,BUILDIN_ID,Shape_Leng,Shape_Area
2772,0,0,23.2856506897,33.8808789988
2773,0,0,34.5053394294,67.6354770037
2774,0,0,54.7309229691,164.645695995
2775,0,0,54.2504545574,162.249286501
2776,0,0,73.8149048732,218.6056735
2777,0,0,79.1726198834,257.814539004
2778,0,0,49.0407400045,123.660678997
2779,0,0,38.8023707121,94.0827919981
2780,0,0,86.2454856672,318.688100003
2781,0,0,54.0542694661,140.422833001
2782,0,0,45.5917190653,116.389801501
2783,0,0,76.0002321611,247.938697002
2784,0,0,29.1913270019,53.2442955009
2785,0,0,18.7859109947,21.1319730007
2786,0,0,62.0910493294,198.682557506
2787,0,0,131.1274627,536.615752006
2788,0,0,63.1543942129,247.571353998
2789,0,0,89.16738228,332.158332
2790,0,0,43.0112887099,101.343829504
2791,0,0,44.0941362004,114.113908995
2792,0,0,46.9902129539,98.483775502
2793,0,0,48.0758382795,103.167331003
2794,0,0,76.1328876184,263.6665795
2795,0,0,62.7069049827,216.965855002
2796,0,0,55.2276620927,170.687198503
2797,0,0,67.105079233,183.551590001
2798,0,0,67.5464668064,233.821165999
2799,0,0,25.0236852884,38.2541729982
2800,0,0,40.8107990924,83.8901915027
2801,0,0,32.7531983406,65.2780400028
2802,0,0,48.1201405839,117.537118498
2803,0,0,47.431415053,119.998217501
2804,0,0,61.3188788584,168.225451499
2805,0,0,48.8245594026,137.463782004
2806,0,0,51.6170518371,150.743649997
2807,0,0,42.8022414393,105.630843001
2808,0,0,21.5880772705,29.1089120003
2809,0,0,61.6737010989,183.585880498
2810,0,0,70.3704239081,219.284466498
2811,0,0,40.1437794024,98.8396159988
2812,0,0,48.2322004538,139.448230003
2813,0,0,16.200563986,15.9865980015
2814,0,0,33.2239100759,63.134420003
2815,0,0,54.9847211536,168.602141999
2816,0,0,48.337171923,135.751005998
2817,0,0,143.479236433,956.5108965
2818,0,0,73.325741344,259.745212501
2819,0,0,55.4149870349,188.757743
2820,0,0,60.3263446779,189.767583016
2821,0,0,121.936143352,506.941032493
2822,0,0,44.0670682339,102.910824007
2823,0,0,50.8373697262,118.917694497
2824,0,0,65.2160267269,158.547353
2825,0,0,48.7444791282,137.262239
2826,0,0,83.1342757939,262.439789
2827,0,0,81.7300173699,260.848321001
2828,0,0,109.025539051,305.994248498
2829,0,0,51.2561444213,155.624745498
2830,0,0,76.6932097208,269.573365498
2831,0,0,52.7083574638,168.4683945
2832,0,0,112.196984888,489.1999095
2833,0,0,122.763567665,479.642962991
2834,0,0,64.7414720948,212.513129999
2835,0,0,76.9923231559,360.932935993
2836,0,0,43.1415888934,116.324019996
2837,0,0,77.3661939204,240.152875502
2838,0,0,73.8853158268,229.106301498
2839,0,0,61.3422638424,170.032536002
2840,0,0,36.949202562,75.2942080014
2841,0,0,50.4715594144,130.733777
2842,0,0,150.629750921,490.862385003
2843,0,0,111.326633859,672.345683
2844,0,0,44.1775752163,111.004207998
2845,0,0,54.1819371097,163.851332499
2846,0,0,140.714497818,976.584751501
2847,0,0,31.0920121895,43.300918995
2848,0,0,94.7457191843,510.878107002
2849,0,0,20.3734435027,25.9061760009
2850,0,0,49.9548696548,149.39884
2851,0,0,47.2740936961,129.603539999
2852,0,0,80.7875857142,265.526159998
2853,0,0,34.7343632975,75.2137094988
2854,0,0,36.6799897759,82.110563
2855,0,0,74.0863230845,310.893678004
2856,0,0,65.1259718346,191.872010503
2857,0,0,32.1385499379,53.7541414997
2858,0,0,12.1037680085,9.15632500028
2859,0,0,11.5037228533,8.26880299876
2860,0,0,41.229312147,99.1438234959
2861,0,0,19.836375032,20.9515900003
2862,0,0,74.4848226718,228.677436505
2863,0,0,68.2442153778,234.015156996
2864,0,0,22.0435565387,30.2946500004
2865,0,0,52.6511479673,147.489886497
2866,0,0,31.9166966321,59.3661470005
2867,0,0,81.1003406415,296.145943997
2868,0,0,61.5558559415,226.625006007
2869,0,0,39.3073463399,92.6367494979
2870,0,0,63.4897056578,237.500004505
2871,0,0,61.3009808817,186.61786
2872,0,0,44.0469674365,81.9384294986
2873,0,0,39.3461296033,92.4954604986
2874,0,0,40.2318890417,96.1098270024
2875,0,0,42.1750000499,100.332913998
2876,0,0,39.7191031124,94.1106360015
2877,0,0,40.4639081536,97.1747329998
2878,0,0,39.7655152506,92.9585614973
2879,0,0,38.2004457924,85.2975934991
2880,0,0,39.058947381,89.1839210028
2881,0,0,39.243038369,90.7580820021
2882,0,0,37.6525643449,83.640568
2883,0,0,39.1348035544,90.3927654983
2884,0,0,38.9391812861,90.1479899969
2885,0,0,39.4725188344,93.037381502
2886,0,0,39.2906891774,92.0955449983
2887,0,0,39.026218095,89.8288414998
2888,0,0,39.7130212553,93.2076900001
2889,0,0,39.6764520577,93.6969839995
2890,0,0,39.5310751786,92.8689885005
2891,0,0,59.8260695021,155.1369515
2892,0,0,21.689047667,29.0098364987
2893,0,0,28.7507064956,51.1165959994
2894,0,0,82.5403192257,273.081278497
2895,0,0,88.6814403939,417.628667502
2896,0,0,79.1308797443,273.386771502
2897,0,0,71.8097067198,220.151759502
2898,0,0,18.0745036383,20.0302725005
2899,0,0,44.4537916087,103.2195505
2900,0,0,65.6978242601,188.549789002
2901,0,0,90.9762417745,278.4121165
2902,0,0,24.746218327,37.6927790002
2903,0,0,66.3837986252,167.140768
2904,0,0,25.6219060191,40.9990369978
2905,0,0,87.1399262135,289.573649504
2906,0,0,142.99206955,483.575025501
2907,0,0,81.0168160583,340.092854502
2908,0,0,54.4981110151,175.657907995
2909,0,0,64.8113368861,199.231468495
2910,0,0,29.3306003358,53.7669379988
2911,0,0,73.9063931144,222.830189001
2912,0,0,89.2606804824,292.144881498
2913,0,0,88.4137582958,263.329037503
2914,0,0,75.6187170809,292.1334455
2915,0,0,84.4726407669,355.333028006
2916,0,0,67.9369029,222.739736001
2917,0,0,74.207503756,238.824710003
2918,0,0,62.249149615,190.889620005
2919,0,0,92.9127970422,482.901749511
2920,0,0,90.9910573004,304.186121502
2921,0,0,41.7734539908,98.7167150012
2922,0,0,56.6053879527,149.900475002
2923,0,0,52.4413757896,137.764370499
2924,0,0,11.9938012341,8.90213450059
2925,0,0,47.5423550119,125.819283001
2926,0,0,64.5974179903,212.683209499
2927,0,0,47.1704220762,122.996245999
2928,0,0,46.8533734423,123.963041502
2929,0,0,34.6153530416,73.1999159986
2930,0,0,93.7577022698,309.088461998
2931,0,0,57.7952606352,117.7386585
2932,0,0,48.7350172624,123.740466005
2933,0,0,75.3306174422,204.213378999
2934,0,0,61.2400432738,186.670125505
2935,0,0,35.5216789091,74.6553370008
2936,0,0,34.3657110372,60.9543860011
2937,0,0,112.510409285,675.707264003
2938,0,0,34.6316953521,71.3375120017
2939,0,0,42.2015591298,108.899197998
2940,0,0,103.369816943,269.158691991
2941,0,0,104.897838467,231.511273002
2942,0,0,82.7937586067,308.3012465
2943,0,0,134.436830523,809.136806493
2944,0,0,32.5764795113,66.3256299991
2945,0,0,17.8605725749,15.794659499
2946,0,0,50.4624341294,110.200816999
2947,0,0,28.957327859,52.3455065012
2948,0,0,45.2666036379,127.917393497
2949,0,0,63.0870017983,204.095644
2950,0,0,55.6256805635,145.759007002
2951,0,0,38.7604553443,89.8913929983
2952,0,0,28.7974045756,49.2757254995
2953,0,0,73.8644484643,219.307837994
2954,0,0,131.481326483,450.132240508
2955,0,0,42.2879108573,98.1788915025
2956,0,0,40.7939490371,89.2813640005
2957,0,0,74.4844740416,241.387996003
2958,0,0,86.1926021045,312.576589496
2959,0,0,37.3676780523,68.5660935002
2960,0,0,64.5728346999,238.639067996
2961,0,0,74.9202630857,193.645158004
2962,0,0,62.2885501859,197.0554195
2963,0,0,85.4519980303,292.363503497
2964,0,0,74.4796337808,299.134178002
2965,0,0,71.1591156053,245.407041499
2966,0,0,25.6196384863,39.0139220021
2967,0,0,80.7010270275,382.560058504
2968,0,0,78.6694209426,303.799996496
2969,0,0,59.6930220257,173.081858001
2970,0,0,59.7340619158,164.286359497
2971,0,0,82.2207415604,252.351285996
2972,0,0,67.0264020556,280.251494996
2973,0,0,100.668426665,329.062316011
2974,0,0,51.9936257671,121.195339998
2975,0,0,83.7965117261,323.733918498
2976,0,0,50.6552499233,146.3747645
2977,0,0,55.129081218,187.559844999
2978,0,0,37.1163897553,85.1323664981
2979,0,0,74.7755089458,259.804759999
2980,0,0,78.8515368934,304.561228504
2981,0,0,43.6446131863,109.435416002
2982,0,0,88.136793037,363.816352002
2983,0,0,73.0066178109,332.609907492
2984,0,0,85.183906821,342.894325
2985,0,0,81.2995542407,307.281568495
2986,0,0,89.7911230188,391.746089005
2987,0,0,67.1380149186,178.625625001
2988,0,0,76.2701312302,286.468712997
2989,0,0,97.7935759992,291.958305999
2990,0,0,78.2285743756,287.134358495
2991,0,0,101.410857715,341.306560997
2992,0,0,74.6454881053,283.9720485
2993,0,0,77.3801606868,315.342552002
2994,0,0,36.5518116101,81.6470099955
2995,0,0,114.553925858,399.067644005
2996,0,0,60.8228781495,225.864891497
2997,0,0,85.0359215371,250.755322498
2998,0,0,72.0399059068,218.578607497
2999,0,0,38.1629525528,78.5597339963
3000,0,0,99.6360180141,315.942187006
3001,0,0,69.5946831248,222.397536501
3002,0,0,90.4886416344,319.495684502
3003,0,0,60.0091519612,153.324997
3004,0,0,51.5373066167,139.891471502
3005,0,0,63.3738051094,214.455197005
3006,0,0,97.6042943728,556.961289993
3007,0,0,80.5913719505,291.796274507
3008,0,0,77.4226010332,266.859833997
3009,0,0,61.7699475998,189.222813504
3010,0,0,57.9603149185,166.095343001
3011,0,0,68.314900781,209.185994501
3012,0,0,65.908677231,220.043313502
3013,0,0,105.340602655,446.762024501
3014,0,0,79.5122586872,232.191864001
3015,0,0,118.384460658,702.099227003
3016,0,0,63.5660264498,201.0712885
3017,0,0,67.8402608147,207.044178501
3018,0,0,63.2986725198,197.509080499
3019,0,0,48.6781550166,136.301434997
3020,0,0,65.7927321226,215.161493003
3021,0,0,39.6955748579,81.9438649997
3022,0,0,38.8108948113,94.1180869976
3023,0,0,42.831873856,85.4411670007
3024,0,0,34.8224157922,74.4452579991
3025,0,0,42.1672927761,81.6865270054
3026,0,0,84.4819148417,298.915983999
3027,0,0,48.1297364696,135.694085001
3028,0,0,63.7132265774,225.600504502
3029,0,0,65.3535505046,242.298087002
3030,0,0,64.9897653137,238.7878075
3031,0,0,74.4335623822,332.192596004
3032,0,0,46.2291364121,120.124462502
3033,0,0,37.1823116422,68.7985030007
3034,0,0,47.1065978753,122.704728502
3035,0,0,88.032877391,326.960683999
3036,0,0,44.9753577466,121.824058999
3037,0,0,62.9071242593,215.854946
3038,0,0,71.7267120088,218.817189502
3039,0,0,72.9068581473,221.797437999
3040,0,0,39.8255733414,93.8117119986
3041,0,0,131.798708133,520.035715015
3042,0,0,91.1908741578,461.368656002
3043,0,0,58.7265327168,152.091261002
3044,0,0,44.8901393272,80.0948229959
3045,0,0,184.21950451,887.358604987
3046,0,0,73.8488117586,320.5196485
3047,0,0,35.9092539402,76.0212809994
3048,0,0,51.608417831,139.053350502
3049,0,0,69.4788117695,301.262518003
3050,0,0,40.6590731623,91.883503997
3051,0,0,131.637735193,435.0151675
3052,0,0,66.7018663583,217.523604999
3053,0,0,38.1830349424,69.3824785002
3054,0,0,76.8835983985,256.979097493
3055,0,0,66.3943558153,225.499528007
3056,0,0,82.5710852815,353.210216
3057,0,0,232.052671301,1742.18808101
3058,0,0,41.8041780217,100.481703002
3059,0,0,51.2301732111,143.408823502
3060,0,0,54.5625279211,171.3520025
3061,0,0,42.7811436645,99.3090700033
3062,0,0,42.230557512,106.913878005
3063,0,0,85.0921126198,274.4296355
3064,0,0,71.437855474,301.114773003
3065,0,0,39.7329853438,96.2951964991
3066,0,0,46.6765555634,109.771303502
3067,0,0,84.5240411052,283.732897002
3068,0,0,84.0662771185,421.976118991
3069,0,0,132.221513138,877.629477503
3070,0,0,52.5617505866,152.239287
3071,0,0,101.530342908,365.632791497
3072,0,0,44.7419713491,107.766504001
3073,0,0,167.740615191,1521.430888
3074,0,0,74.3791623155,299.093851001
3075,0,0,43.2005748404,86.5604875004
3076,0,0,59.3534575117,174.878887
3077,0,0,61.4304476116,198.729711499
3078,0,0,36.9176786297,79.6325114965
3079,0,0,70.2660520315,299.258783995
3080,0,0,63.6276018446,149.924550998
3081,0,0,84.7143480618,268.389144502
3082,0,0,62.2088161275,234.954378998
3083,0,0,74.7875210279,280.703255501
3084,0,0,85.7680455538,197.248166499
3085,0,0,55.0757727279,162.816537
3086,0,0,176.633601861,843.560310507
3087,0,0,92.8792707215,349.774990998
3088,0,0,85.3482883705,324.196186
3089,0,0,84.6607477804,303.8672165
3090,0,0,116.911419275,666.924229014
3091,0,0,249.338917454,1964.17481451
3092,0,0,77.6840368003,196.815046007
3093,0,0,51.452357958,146.569294497
3094,0,0,77.0606535829,280.145993497
3095,0,0,109.599027168,414.041754014
3096,0,0,99.8780770056,403.043139999
3097,0,0,49.9026177296,118.136659501
3098,0,0,56.7643707272,191.961858003
3099,0,0,84.8265963678,267.369116005
3100,0,0,93.3376756924,324.980304495
3101,0,0,212.283202953,1164.3559295
3102,0,0,29.2950795069,50.6718249993
3103,0,0,94.6923400591,350.702343503
3104,0,0,32.7241473438,66.0992079997
3105,0,0,68.3240248167,206.601229502
3106,0,0,51.4477555676,144.306162997
3107,0,0,78.1993764469,281.8013325
3108,0,0,83.9943095483,229.281469001
3109,0,0,86.5464278964,382.4473595
3110,0,0,127.073425166,474.390156001
3111,0,0,148.578766489,1009.10723149
3112,0,0,70.2653610803,268.603501001
3113,0,0,34.6934644544,74.4523059968
3114,0,0,83.9589126032,268.3767355
3115,0,0,84.0717465031,273.719111503
3116,0,0,77.5043725554,304.401738996
3117,0,0,50.739384415,140.033224497
3118,0,0,81.7709335614,292.845041998
3119,0,0,73.0358835914,223.645177005
3120,0,0,75.4481224301,220.202122999
3121,0,0,67.2231546751,223.163247498
3122,0,0,106.965904712,498.094458992
3123,0,0,66.48808084,205.742905499
3124,0,0,56.7448656937,189.466284003
3125,0,0,81.6492347548,241.980378489
3126,0,0,65.7133343062,212.085962501
3127,0,0,90.7009700415,290.4224705
3128,0,0,74.8987290719,263.801604
3129,0,0,57.9413892007,155.810269498
3130,0,0,105.779154185,440.744740991
3131,0,0,83.2342879297,264.820071502
3132,0,0,74.9016912732,278.944245503
3133,0,0,71.1297939479,267.4074345
3134,0,0,75.4084521264,249.496092993
3135,0,0,74.5694662472,229.2739975
3136,0,0,85.4862818624,275.183791999
3137,0,0,80.1087171826,291.930609493
3138,0,0,72.1044473288,312.264519496
3139,0,0,74.2844442703,264.439465505
3140,0,0,70.8876512503,302.075941499
3141,0,0,68.3382843097,214.537666492
3142,0,0,86.9063997417,351.924638996
3143,0,0,70.5375453758,208.906184505
3144,0,0,94.807032052,362.4756175
3145,0,0,86.0087561433,349.015726498
3146,0,0,37.4501230741,69.9708205044
3147,0,0,103.57606841,363.590934499
3148,0,0,74.728013604,257.817957002
3149,0,0,25.078275158,38.9540295001
3150,0,0,94.597102935,380.280431999
3151,0,0,49.8555923501,140.135930505
3152,0,0,82.8575966735,279.146809505
3153,0,0,54.4948093826,153.604177501
3154,0,0,66.7975399175,229.641147001
3155,0,0,57.0280653244,178.827623501
3156,0,0,30.2693594259,57.1980860018
3157,0,0,21.8872113512,29.7527655014
3158,0,0,77.0185152025,333.048718496
3159,0,0,78.9529646833,298.030801487
3160,0,0,49.3409069957,113.810964001
3161,0,0,46.5487630704,106.311120999
3162,0,0,36.8957091277,82.3884779986
3163,0,0,171.350350643,910.859280997
3164,0,0,79.4391646159,293.438620005
3165,0,0,29.9823459506,55.4631845011
3166,0,0,12.8226170907,9.64994599879
3167,0,0,25.9156176869,41.757534001
3168,0,0,41.9481968063,105.816731999
3169,0,0,42.0055028525,104.458803496
3170,0,0,29.8181392473,55.4885190023
3171,0,0,21.3299560875,28.1237599996
3172,0,0,29.3654323514,53.7739950004
3173,0,0,32.8347025706,61.9303640012
3174,0,0,25.186901539,35.0192119974
3175,0,0,29.3769853812,53.2919909978
3176,0,0,29.1208698395,51.5780119983
3177,0,0,190.533007025,1197.73160149
3178,0,0,65.1619581472,206.985205998
3179,0,0,74.980677902,181.052681507
3180,0,0,64.0736392909,206.817277001
3181,0,0,42.7111207844,103.460436505
3182,0,0,24.6948907279,37.7857050018
3183,0,0,63.0449908045,203.471694999
3184,0,0,61.3175782815,197.151430004
3185,0,0,79.7585736446,292.92180699
3186,0,0,54.24522502,174.108196505
3187,0,0,24.5260959608,34.8966649992
3188,0,0,57.0775381362,171.586516495
3189,0,0,74.8160854941,224.966721001
3190,0,0,119.596956165,547.413061501
3191,0,0,112.904448263,506.027622003
3192,0,0,44.1857594194,111.412659002
3193,0,0,32.9327158458,66.1051225037
3194,0,0,46.0487254976,114.514605997
3195,0,0,142.89909589,920.782048986
3196,0,0,36.8193774775,65.5408665
3197,0,0,34.1725175607,72.0418064983
3198,0,0,25.1091243154,38.678772003
3199,0,0,60.0641836727,195.27541
3200,0,0,29.1169084243,52.2865359993
3201,0,0,25.0342517387,38.7933569998
3202,0,0,50.462328703,117.0573365
3203,0,0,27.6482509626,47.0587184966
3204,0,0,32.7910893649,54.6925844988
3205,0,0,51.3005985191,148.193258503
3206,0,0,54.2359684962,151.507889497
3207,0,0,29.7823327239,53.0765240011
3208,0,0,34.7596237052,70.1349270012
3209,0,0,39.5833774803,90.7402584978
3210,0,0,42.8999448377,91.9991809986
3211,0,0,26.058027054,41.1484429999
3212,0,0,42.0553014144,95.5630874993
3213,0,0,66.8111682282,223.251686
3214,0,0,61.0261497572,194.099199502
3215,0,0,56.4753453562,149.499171501
3216,0,0,42.3209214018,97.2913274985
3217,0,0,30.1809846332,53.9311599995
3218,0,0,24.1306004273,36.0621845006
3219,0,0,52.3898869976,121.017607504
3220,0,0,44.9063287915,109.661895501
3221,0,0,53.2764587341,147.985793501
3222,0,0,45.7959512081,116.613382998
3223,0,0,62.4449650285,219.953320993
3224,0,0,51.0450939355,135.272281498
3225,0,0,37.3373374071,61.2730080015
3226,0,0,58.9331751385,201.350485503
3227,0,0,45.1243996232,106.097017504
3228,0,0,41.6247998639,93.0959384996
3229,0,0,30.577164767,56.0692639984
3230,0,0,25.3409934282,40.0282684996
3231,0,0,48.0533802015,138.154528502
3232,0,0,43.617551327,104.896610497
3233,0,0,76.4496471894,283.389660503
3234,0,0,94.6083789322,398.086931997
3235,0,0,66.1351881071,188.087269001
3236,0,0,32.3715138324,61.8081259969
3237,0,0,24.1406168938,36.2054780004
3238,0,0,34.9571716858,71.0841114993
3239,0,0,69.8458047953,224.665041002
3240,0,0,54.8024202543,139.655361005
3241,0,0,47.174537546,137.631387003
3242,0,0,34.5908516904,53.4252575003
3243,0,0,43.9249389804,113.446644498
3244,0,0,50.652582291,128.356799501
3245,0,0,27.0724579829,43.839214503
3246,0,0,45.1001682936,115.293752502
3247,0,0,42.245768169,110.003469002
3248,0,0,42.5101508072,91.3244615025
3249,0,0,41.6741028987,106.499666006
3250,0,0,42.4332789866,107.505377502
3251,0,0,30.0754061193,56.3991319982
3252,0,0,90.9091377681,266.202453498
3253,0,0,30.2880332313,46.4564849978
3254,0,0,37.0583801599,85.7763049991
3255,0,0,49.0558380751,132.670315
3256,0,0,90.7487293077,270.590729999
3257,0,0,29.3603976463,46.7956025004
3258,0,0,33.6761908905,69.5146220052
3259,0,0,65.2880541955,265.648073007
3260,0,0,95.5875925825,410.807962002
3261,0,0,216.45873116,1052.77554851
3262,0,0,54.562254826,131.843395999
3263,0,0,39.7083888831,71.7232985013
3264,0,0,48.6039201303,112.982282501
3265,0,0,33.9646441004,68.0992880006
3266,0,0,33.6393600248,57.2917454982
3267,0,0,37.1202504926,71.3469355004
3268,0,0,34.7658859061,61.0267175
3269,0,0,68.2804710812,263.062319499
3270,0,0,39.564488832,92.4743639992
3271,0,0,34.4171783132,74.0036880002
3272,0,0,43.1505699246,114.101959501
3273,0,0,29.5335258318,54.5120094984
3274,0,0,26.8438672661,30.3976470003
3275,0,0,28.787958552,51.7791904986
3276,0,0,41.0726426272,100.930683003
3277,0,0,139.379910476,1110.97694499
3278,0,0,44.2924299747,101.492987996
3279,0,0,32.8514603108,66.9943024987
3280,0,0,44.3878363495,119.401149999
3281,0,0,28.1310187036,47.6780325013
3282,0,0,33.4575065341,66.7804500009
3283,0,0,39.9302349407,84.0862605024
3284,0,0,51.065047969,160.495854004
3285,0,0,43.0981149569,113.455505998
3286,0,0,46.2518145301,125.410768
3287,0,0,36.6247792363,82.8018999965
3288,0,0,43.1904701104,115.2557125
3289,0,0,37.8449774904,89.3471399986
3290,0,0,37.581142044,85.6061845009
3291,0,0,56.9569415399,140.298291002
3292,0,0,39.983453582,95.154397002
3293,0,0,56.184443643,162.919301999
3294,0,0,56.681106578,173.431810006
3295,0,0,31.6890997228,60.7559899993
3296,0,0,37.2371347607,81.1157550006
3297,0,0,21.9352721593,29.9511369988
3298,0,0,45.3992748742,92.1870279965
3299,0,0,45.8585138459,118.647867996
3300,0,0,31.1510396177,51.4358609996
3301,0,0,17.0373584231,15.0658005006
3302,0,0,154.088537609,1200.52404849
3303,0,0,95.976508573,524.834404003
3304,0,0,66.1918909267,272.055088997
3305,0,0,43.3847277404,104.689886002
3306,0,0,27.3400622629,46.701857002
3307,0,0,75.0063150676,336.750586002
3308,0,0,22.2787720492,30.8759049998
3309,0,0,58.9135751099,216.921095501
3310,0,0,43.4604961633,101.946376502
3311,0,0,30.3876512515,56.6212385004
3312,0,0,25.9545519687,32.4031904977
3313,0,0,35.712719939,61.280816501
3314,0,0,33.1123433804,60.6189160019
3315,0,0,66.3947152942,193.580238495
3316,0,0,32.2704293998,53.2193310008
3317,0,0,38.0403331819,84.583886
3318,0,0,46.4515132843,92.1508705004
3319,0,0,30.3390146896,55.2999869992
3320,0,0,38.6166024943,92.1608975003
3321,0,0,24.9053680439,26.3501870001
3322,0,0,31.845697859,63.0275689996
3323,0,0,38.6165602451,89.8793615019
3324,0,0,64.59948897,200.997751
3325,0,0,27.7100316133,47.9462229987
3326,0,0,37.0577264342,81.8184560008
3327,0,0,22.8489801552,31.8314549997
3328,0,0,30.0600950921,50.1389155037
3329,0,0,23.0079109235,32.477274002
3330,0,0,93.1614216913,342.240458999
3331,0,0,19.4954450989,18.6926795016
3332,0,0,23.7954460459,35.3845124968
3333,0,0,29.9600521399,53.5557600012
3334,0,0,34.4282923784,71.1267510026
3335,0,0,49.1590792079,141.739023499
3336,0,0,27.4997798604,43.6098320014
3337,0,0,24.532733083,37.4856399999
3338,0,0,29.8306878802,43.3645539978
3339,0,0,39.0132380422,80.7417704993
3340,0,0,23.6886086759,34.4021885004
3341,0,0,96.0115175691,322.854021004
3342,0,0,53.9901792208,162.073625998
3343,0,0,50.1416324613,123.314482504
3344,0,0,46.4589969906,125.443174996
3345,0,0,37.7827038338,86.7789950027
3346,0,0,36.2506241051,77.5165679993
3347,0,0,44.6263654611,123.120145499
3348,0,0,46.6081560084,92.8304524978
3349,0,0,43.454216729,90.2768879998
3350,0,0,36.2225808571,80.605452996
3351,0,0,30.1144658251,55.460651999
3352,0,0,31.0538421891,54.6765389951
3353,0,0,39.3358412172,95.6580759987
3354,0,0,24.6035972224,37.1662575002
3355,0,0,41.8517899541,97.9819720023
3356,0,0,23.9439429854,33.6603945002
3357,0,0,44.2605761378,109.195086
3358,0,0,40.6515196735,100.023149998
3359,0,0,56.5513623767,170.732088002
3360,0,0,56.8919450511,174.344129494
3361,0,0,61.816767512,182.409000001
3362,0,0,53.0483956863,141.113720502
3363,0,0,38.5809891132,81.9754964993
3364,0,0,41.9438156436,106.721364503
3365,0,0,52.9762957362,170.175773494
3366,0,0,21.4219994356,26.8690540002
3367,0,0,33.3635970177,68.4360259986
3368,0,0,48.7422209978,141.657534001
3369,0,0,64.4140063427,195.012587506
3370,0,0,26.2282757347,41.2713519981
3371,0,0,67.6796284349,270.795018005
3372,0,0,32.2000703836,63.421264999
3373,0,0,57.7134552173,206.526039991
3374,0,0,32.1552661438,55.4431609999
3375,0,0,171.386726433,903.786818504
3376,0,0,34.3044870035,67.4603749992
3377,0,0,82.4367833322,365.208686498
3378,0,0,60.3609485533,118.323845496
3379,0,0,77.5955489248,285.326613501
3380,0,0,68.9194565911,181.482217003
3381,0,0,33.6022667809,68.2912779993
3382,0,0,35.735443116,66.0184750025
3383,0,0,59.548552741,143.096037499
3384,0,0,34.3682716191,61.0409684978
3385,0,0,36.2301669298,77.2421169965
3386,0,0,38.4659748146,69.6358485001
3387,0,0,80.7375434176,330.1591965
3388,0,0,76.2865751753,273.252146997
3389,0,0,70.2310101893,266.289800011
3390,0,0,18.6397832056,18.8051505009
3391,0,0,21.6542578374,22.8111299982
3392,0,0,20.8266341157,23.1774125022
3393,0,0,62.7368085796,167.599884501
3394,0,0,72.4823108592,220.506426002
3395,0,0,42.9711532606,101.426650499
3396,0,0,81.9842378791,467.310484502
3397,0,0,97.5333026995,343.991302506
3398,0,0,33.2674593166,65.2673000003
3399,0,0,56.7032471992,146.452329499
3400,0,0,30.8965305923,59.0814839981
3401,0,0,85.1341433122,316.869593496
3402,0,0,29.7779533463,51.6013300006
3403,0,0,36.5786141356,82.3632219981
3404,0,0,115.271100047,650.104519511
3405,0,0,58.7949139079,181.586260502
3406,0,0,41.8931945914,107.444674499
3407,0,0,61.4236489034,196.310895503
3408,0,0,89.5589011415,333.560731506
3409,0,0,60.1861082823,191.820128497
3410,0,0,38.8295807412,91.3114305002
3411,0,0,89.5468408574,332.228105
3412,0,0,79.3314369408,293.841790503
3413,0,0,50.1383640804,143.198162994
3414,0,0,23.8464604061,34.7603214993
3415,0,0,39.8992656415,85.726413
3416,0,0,60.2984383838,163.982860504
3417,0,0,63.2616089929,179.309201003
3418,0,0,89.0344374443,270.549317498
3419,0,0,72.1651407542,226.562255497
3420,0,0,68.3376004863,226.475977006
3421,0,0,27.0890248671,45.4650980043
3422,0,0,73.9983925379,231.656975999
3423,0,0,46.429203539,127.0764325
3424,0,0,81.0630051701,296.861095999
3425,0,0,72.9351206435,280.829057997
3426,0,0,55.9438723471,171.623933502
3427,0,0,43.3546096778,115.540760999
3428,0,0,47.6320542954,129.398585002
3429,0,0,65.7838799726,191.676800498
3430,0,0,68.5389405609,231.722366995
3431,0,0,74.465701789,283.396949991
3432,0,0,49.6438113836,133.101272002
3433,0,0,59.8610589815,183.794249495
3434,0,0,68.2492130916,208.069572501
3435,0,0,67.716590678,212.389871499
3436,0,0,66.7514070414,187.736495496
3437,0,0,59.885116781,214.431410002
3438,0,0,46.532655723,124.7938045
3439,0,0,89.3468277087,373.985318001
3440,0,0,21.7960373493,29.2400374982
3441,0,0,81.6027484365,286.911499997
3442,0,0,37.0537652846,79.9563689986
3443,0,0,131.826133795,493.319107505
3444,0,0,50.1805222735,130.05543
3445,0,0,65.0011193011,201.148807997
3446,0,0,46.0580670032,123.005690996
3447,0,0,58.8956425159,147.707848502
3448,0,0,47.8691986136,134.424437004
3449,0,0,28.2676543649,39.9914815026
3450,0,0,74.3127032959,286.851605505
3451,0,0,15.8588450041,15.5611859986
3452,0,0,23.2043793264,32.0747280004
3453,0,0,23.8931669961,34.7147209999
3454,0,0,60.5232621136,156.606537
3455,0,0,89.4368863971,333.768786999
3456,0,0,25.8533196687,34.0083160001
3457,0,0,32.7647923481,62.7010415004
3458,0,0,32.0727513822,59.0197789982
3459,0,0,41.4544347955,94.152674499
3460,0,0,11.6624307979,8.50065299901
3461,0,0,29.512578712,54.4027939986
3462,0,0,37.7679335546,85.3666769992
3463,0,0,73.6751678509,319.703621501
3464,0,0,23.7799150184,34.8782639974
3465,0,0,35.8727003717,73.5449519963
