Y,X,OBJECTID,Date,Condition,Sign_Mater,Post_Heigh,Location,Subdivisio,Region,Post_Mater,Time,Comments,Sign_Categ,Sign_Type,Sign_Shape,Colour,Street_Sig,RuleID
26.5225169731753,-78.6899331313,943,2014/11/06,Good,Engineering,6,Roadside,East Section,Freeport,Steel,11:20:15am,,Regulatory Sign,Stop,,Red,Yes,0
26.5216174479724,-78.6899399779739,944,2014/11/06,Good,Aluminum,5,Roadside,East Section,Freeport,Steel,11:22:23am,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5189482490041,-78.69053898898,945,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:25:36am,,Warning Sign,Speed Bump,Diamond,Yellow,No,0
26.518246702486,-78.6905318129721,946,2014/11/06,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,11:31:55am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5182408375752,-78.6915244879932,947,2014/11/06,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,11:34:31am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5192398524738,-78.6914857906063,948,2014/11/06,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,11:36:19am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5192401849575,-78.6914872626473,949,2014/11/06,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,11:37:29am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5192687468334,-78.6924288590633,950,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:39:45am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5193584217646,-78.6904876106836,951,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:41:39am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5201635161916,-78.6903772798849,952,2014/11/06,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,11:43:59am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5200661478308,-78.6922908080419,953,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:46:04am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5208817665502,-78.6922879294165,954,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:47:50am,,Warning Sign,Rumbles,Diamond,Yellow,No,0
26.5208853018289,-78.6921643518881,955,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:49:11am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.520956864474,-78.6901935254117,956,2014/11/06,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,11:50:52am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5217930993332,-78.6900385359144,957,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:54:35am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.521719781304,-78.6903969604356,958,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:55:50am,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5217817563426,-78.6917066422083,959,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:57:36am,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5217015002084,-78.691992148229,960,2014/11/06,Good,Engineering,6,Roadside,East Section,Freeport,Aluminum,11:59:03am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.522540472186,-78.6932283296034,961,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,12:02:52pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5314178157196,-78.683575971696,962,2014/12/10,Exellent,Engineering,8,Roadside,East Section,Freeport,Steel,10:05:04am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5316239320746,-78.6814664379192,963,2014/12/10,Exellent,Engineering,5,Roadside,East Section,Freeport,Steel,10:08:02am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5325605129886,-78.6816157226323,964,2014/12/10,Good,Engineering,6,Roadside,East Section,Freeport,Steel,10:12:09am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5333921606363,-78.6815591361091,965,2014/12/10,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,10:14:52am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5338288511733,-78.6785944000774,966,2014/12/10,Exellent,Engineering,6,Roadside,Hudson Estate,Freeport,Steel,10:18:42am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5366775820968,-78.6789568837069,967,2014/12/10,Good,Aluminum,6,Roadside,,Freeport,Steel,10:21:07am,Airport,Guide Sign,,Rectangle,Green,No,0
26.5364995718961,-78.6790240554724,968,2014/12/10,Exellent,Engineering,6,Roadside,Hudson Estates,Freeport,Steel,10:22:33am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5381151660144,-78.6789507906418,969,2014/12/10,Good,Aluminum,5,Roadside,,Freeport,Steel,10:25:16am,,Warning Sign,Roundabout,Triangle,Multi-Colour,No,0
26.5385548116066,-78.678941536466,970,2014/12/10,Poor,Aluminum,6,Roadside,,Freeport,Steel,10:27:18am,Vandalized,Regulatory Sign,Speed Limit,Circle,Multi-Colour,No,0
26.5385626794391,-78.6788407664102,971,2014/12/10,Poor,Aluminum,6,Roadside,,Freeport,Steel,10:28:28am,,Regulatory Sign,Speed Limit,Circle,Multi-Colour,No,0
26.5397478655401,-78.6789699057781,972,2014/12/10,Good,Aluminum,6,Roadside,,Freeport,Steel,10:30:14am,,Warning Sign,Yield,Triangle,Multi-Colour,No,0
26.540396399292,-78.6763245605008,973,2014/12/10,Poor,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:32:53am,,Warning Sign,School Zone,Rectangle,Yellow,No,0
26.5403989680358,-78.6736335663492,974,2014/12/10,Good,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:34:43am,,Warning Sign,School Cross Walk,Triangle,Yellow,No,0
26.5403645513857,-78.6658516719517,975,2014/12/10,Good,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:37:08am,Speed Limit,Warning Sign,School Zone,Rectangle,Yellow,No,0
26.54024571271,-78.6658480191038,976,2014/12/10,Good,Aluminum,6,Roadside,,,,10:38:16am,School Zone,Warning Sign,School Cross Walk,Triangle,Yellow,No,0
26.5402905313768,-78.6687727468583,977,2014/12/10,Good,Aluminum,5,Roadside,Fairfield,Freeport,Steel,10:40:22am,,Informational Sign,Keep Left (except),Rectangle,Black & White,No,0
26.5402770149487,-78.6717036585962,978,2014/12/10,Good,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:42:15am,,Warning Sign,School Cross Walk,Triangle,Yellow,No,0
26.5402907214585,-78.6763203234829,979,2014/12/10,Good,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:44:15am,Vandalized,Warning Sign,Roundabout,Triangle,Multi-Colour,No,0
26.5402682584314,-78.6765312463266,980,2014/12/10,Good,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:45:25am,,Warning Sign,End School Zone,Rectangle,Yellow,No,0
26.5401119075591,-78.6776953023394,981,2014/12/10,Poor,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:46:51am,,Regulatory Sign,Speed Limit,Circle,Multi-Colour,No,0
26.5399719522866,-78.6784687840226,982,2014/12/10,Good,Aluminum,6,Roadside,Fairfield,Freeport,Steel,10:48:33am,,Regulatory Sign,Yield,Triangle,Multi-Colour,Yes,0
26.5314885781218,-78.6771985373749,983,2014/12/10,Exellent,Engineering,6,Roadside,East Coral,Freeport,Steel,10:52:02am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5303147616391,-78.676596300319,984,2014/12/10,Good,Aluminum,6,Roadside,,Freeport,Steel,10:54:54am,,Warning Sign,Squeeze Filt & Turn,Rectangle,Multi-Colour,No,0
26.5302916264118,-78.6764541179181,985,2014/12/10,Good,Aluminum,6,Roadside,,Freeport,Steel,10:56:04am,Dual Lane Ends,Warning Sign,,Triangle,Multi-Colour,No,0
26.5284620204501,-78.6753323316654,986,2014/12/10,Good,Aluminum,6,Roadside,,Freeport,Steel,11:01:16am,,Warning Sign,End School Zone,Rectangle,Yellow,No,0
26.5288399507873,-78.6755929185192,987,2014/12/10,Good,Aluminum,6,Roadside,,Freeport,Steel,11:02:47am,Right Lane,Informational Sign,,Rectangle,Black & White,No,0
26.5433292152122,-78.6967797394517,988,2014/12/12,Good,Engineering,6,Roadside,Civic Industrial Area,Freeport,Steel,12:14:03pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5427059191318,-78.6985540116528,989,2014/12/12,Exellent,Engineering,6,Roadside,Civic Industrial Area,Freeport,Steel,12:15:50pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.542292048427,-78.6965557710737,990,2014/12/12,Exellent,Aluminum,5,Roadside,Civic Industrial Area,Freeport,Steel,12:17:40pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5450469067673,-78.6971379228634,991,2014/12/12,Exellent,Engineering,6,Roadside,Civic Industrial Area,Freeport,Steel,12:19:54pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5449848173781,-78.6974144272778,992,2014/12/12,Poor,Aluminum,5,Roadside,Civic Industrial Area,Freeport,Steel,12:21:27pm,,Regulatory Sign,Speed Limit,Circle,Multi-Colour,No,0
26.544427286876,-78.6985666220941,993,2014/12/12,Exellent,Engineering,6,Roadside,Civic Industrial Area,Freeport,Steel,12:23:43pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5432783041602,-78.6990493780148,994,2014/12/12,Exellent,Engineering,5,Roadside,Civic Industrial Area,Freeport,Steel,12:27:00pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5428408011272,-78.700145206542,995,2014/12/12,Good,Aluminum,5,Roadside,Civic Industrial Area,Freeport,Steel,12:30:13pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5422853050653,-78.7015554464534,996,2014/12/12,Poor,Aluminum,5,Roadside,Civic Industrial Area,Freeport,Steel,12:31:56pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.540394598431,-78.7006045313619,997,2014/12/12,Exellent,Engineering,5,Roadside,Civic Industrial Area,Freeport,Steel,12:34:25pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5410207371204,-78.6965348067976,998,2014/12/12,Poor,Aluminum,5,Roadside,Civic Industrial Area,Freeport,Steel,12:37:48pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5379487457265,-78.6978498436981,999,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,12:43:38pm,Speed Limit,Warning Sign,Roundabout,Triangle,Multi-Colour,No,0
26.5378050161159,-78.6980902707595,1000,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,12:46:16pm,,Warning Sign,Yield,Triangle,Multi-Colour,No,0
26.5379276227236,-78.6986015869728,1001,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,12:47:40pm,,Warning Sign,Yield,Triangle,Multi-Colour,No,0
26.5375718770312,-78.6988651431475,1002,2014/12/12,Poor,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,12:49:11pm,,Warning Sign,Yield,Triangle,Multi-Colour,No,0
26.5374596695791,-78.6992264362953,1003,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,12:50:26pm,Speed Limit,Warning Sign,Roundabout,Triangle,Multi-Colour,No,0
26.537468469486,-78.6995864690593,1004,2014/12/12,Good,Aluminum,5,Roadside,Civic Industrial Area,Freeport,Steel,12:52:05pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5374929234867,-78.6997245252264,1005,2014/12/12,Good,Aluminum,5,Roadside,Civic Industrial Area,Freeport,Steel,12:53:15pm,Heavy Equip Crossing,Warning Sign,,Diamond,Yellow,No,0
26.5381202803108,-78.6998210146634,1006,2014/12/12,Poor,Aluminum,4,Roadside,Civic Industrial Area,Freeport,Steel,12:55:25pm,,Warning Sign,School Cross Walk,Triangle,Yellow,No,0
26.5372588683985,-78.6994869326764,1007,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,12:57:48pm,,Warning Sign,School Cross Walk,Triangle,Yellow,No,0
26.5372974876894,-78.6985776905488,1008,2014/12/12,Poor,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,12:59:53pm,,Warning Sign,Yield,Triangle,Multi-Colour,No,0
26.5369594640044,-78.6985434578479,1009,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,01:01:00pm,,Regulatory Sign,Speed Limit,Circle,Multi-Colour,No,0
26.536618502439,-78.6985571501925,1010,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,01:02:28pm,,Warning Sign,School Cross Walk,Triangle,Yellow,No,0
26.536449874716,-78.6985504629231,1011,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,01:03:27pm,,Regulatory Sign,Roundabout,Triangle,Multi-Colour,No,0
26.5369553334634,-78.6983727063583,1012,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,01:06:31pm,,Warning Sign,School Cross Walk,Triangle,Yellow,No,0
26.5388705262209,-78.7000936538506,1013,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,01:12:35pm,Heavy Equip Crossing,Warning Sign,,Diamond,Yellow,No,0
26.5389348317757,-78.6963001978187,1014,2014/12/12,Exellent,Engineering,6,Roadside,Civic Industrial Area,Freeport,Steel,01:18:16pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5387459173848,-78.6954883790102,1015,2014/12/12,Good,Aluminum,6,Roadside,Civic Industrial Area,Freeport,Steel,01:20:12pm,Speed Limit,Warning Sign,Keep Left (except),Rectangle,Black & White,No,0
26.5214722112243,-78.6891534919996,1016,2015/01/19,Exellent,Engineering,6,Roadside,East,Freeport,Steel,11:14:04am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5199926340867,-78.6893476357278,1017,2015/01/19,Exellent,Engineering,6,Roadside,East,Freeport,Steel,11:16:28am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5182575257177,-78.6896340205721,1018,2015/01/19,Exellent,Engineering,5,Roadside,East,Freeport,Steel,11:18:29am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5198368829534,-78.6894660725538,1019,2015/01/19,Good,Engineering,6,Roadside,East,Freeport,Steel,11:20:24am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.521236851139,-78.6883122075076,1020,2015/01/19,Exellent,Engineering,5,Roadside,East,Freeport,Steel,11:22:35am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5211505855471,-78.6882473878301,1021,2015/01/19,Good,Aluminum,6,Roadside,East,Freeport,Steel,11:23:41am,,Informational Sign,Speed Bump,Diamond,Yellow,No,0
26.5197369410106,-78.6885167584394,1022,2015/01/19,Exellent,Engineering,6,Roadside,East,Freeport,Steel,11:25:42am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5182779816959,-78.6887655638331,1023,2015/01/19,Poor,Aluminum,6,Roadside,East,Freeport,Steel,11:27:26am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5183663407131,-78.688836281342,1024,2015/01/19,Good,Aluminum,6,Roadside,East,Freeport,Steel,11:28:18am,,Warning Sign,Speed Bump,Diamond,Yellow,No,0
26.519634197511,-78.6886260093238,1025,2015/01/19,Exellent,Engineering,5,Roadside,East,Freeport,Steel,11:30:42am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5194453458826,-78.6874637422247,1026,2015/01/19,Exellent,Engineering,5,Roadside,East,Freeport,Steel,11:32:42am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5210144742034,-78.6869322582571,1027,2015/01/19,Exellent,Engineering,6,Roadside,East,Freeport,Steel,11:34:35am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5211754277024,-78.6879083071823,1028,2015/01/19,Poor,Aluminum,6,Roadside,East,Freeport,Steel,11:36:21am,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.520070371225,-78.6902031306837,1029,2015/01/19,Good,Engineering,5,Roadside,East,Freeport,Steel,11:39:59am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5179645845622,-78.69259591168,1030,2015/01/19,Poor,Aluminum,6,Roadside,East,Freeport,Steel,11:48:49am,Right ln must turn right,Informational Sign,,Rectangle,Black & White,No,0
26.5182187589533,-78.6920744140194,1031,,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,,,Warning,Hump,Triange,Red,No,5
26.518105434413,-78.6654162683511,1032,2015/01/21,Good,Engineering,5,Roadside,Coral Gardens,Freeport,Steel,01:11:14pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5182919903864,-78.6654892216893,1033,2015/01/21,Good,Aluminum,5,Roadside,Coral Gardens,Freeport,Steel,01:12:13pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5185960260738,-78.6650330983686,1034,2015/01/21,Good,Aluminum,6,Roadside,Coral Gardens,Freeport,Steel,01:13:58pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5186532696731,-78.6648983320233,1035,2015/01/21,Good,Aluminum,6,Roadside,Coral Gardens,Freeport,Steel,01:15:44pm,No Dumping,Informational Sign,,Rectangle,Multi-Colour,No,0
26.5181553044742,-78.666467564997,1036,2015/01/21,Good,Aluminum,6,Roadside,Coral Gardens,Freeport,Steel,01:18:23pm,No Dumping,Informational Sign,,Rectangle,Multi-Colour,No,0
26.5184259981275,-78.6671784434493,1037,2015/01/21,Good,Aluminum,6,Roadside,Coral Gardens,Freeport,Steel,01:20:17pm,No Dumping,Informational Sign,,Rectangle,Multi-Colour,No,0
26.5186091908539,-78.6670070850528,1038,2015/01/21,Good,Aluminum,6,Roadside,Coral Gardens,Freeport,Steel,01:23:20pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5178122246987,-78.6659931960086,1039,2015/01/21,Good,Aluminum,6,Roadside,Coral Gardens,Freeport,Steel,01:29:18pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5169208018318,-78.6668387818009,1040,2015/01/21,Good,Aluminum,6,Roadside,Coral Gardens,Freeport,Steel,01:31:08pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5226731326622,-78.6973312567697,1041,2015/01/26,Exellent,Aluminum,6,Roadside,Central Area,Freeport,Steel,10:39:09am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5225716613337,-78.6970445938699,1042,2015/01/26,Exellent,Engineering,6,Roadside,Central Area,Freeport,Steel,10:40:34am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5226647156496,-78.6936424231299,1043,2015/01/26,Good,Engineering,6,Roadside,Central Area,Freeport,Steel,10:42:16am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5266204503413,-78.6936943114035,1044,2015/01/26,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,10:46:00am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5265328207348,-78.6970608947236,1045,2015/01/26,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,10:48:41am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.526528212827,-78.6978566764982,1046,2015/01/26,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,10:51:23am,Roundabout,Warning Sign,Speed Limit,Circle,Multi-Colour,No,0
26.5266322949544,-78.6973612242197,1047,2015/01/26,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,10:55:45am,,Regulatory Sign,Stop,Octogon,Yellow,Yes,0
26.5293237828709,-78.6972530933551,1048,2015/01/26,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,10:58:35am,,Warning Sign,Stop Ahead,Diamond,Yellow,No,0
26.522770216705,-78.6957376167328,1049,2015/01/22,Good,Engineering,6,Roadside,Central Area,Freeport,Steel,01:16:31pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5264719350062,-78.6958139870316,1050,2015/01/22,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,01:21:27pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5266764664665,-78.6957142360734,1051,2015/01/22,Exellent,Engineering,6,Roadside,Central Area,Freeport,Steel,01:35:31pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.529258443552,-78.6956661577401,1052,2015/01/22,Exellent,Engineering,6,Roadside,Central Area,Freeport,Steel,01:38:05pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5303125778058,-78.6958244494172,1053,2015/01/22,Exellent,Aluminum,5,Roadside,Central Area,Freeport,Steel,01:46:10pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5303605878303,-78.6959977282974,1054,2015/01/22,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,01:47:13pm,Stop here for pedestrian,Regulatory Sign,Pedestrian Crossing,Triangle,Multi-Colour,No,0
26.5302954408088,-78.6972690272275,1055,2015/01/28,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,11:02:51am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.531898148585,-78.6972282303113,1056,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:05:50am,,Warning Sign,Pedestrian Crossing,Diamond,Yellow,No,0
26.5326604526174,-78.6966557472644,1057,2015/01/28,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,11:09:23am,One Way,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5328670777642,-78.6966324175921,1058,2015/01/28,Good,Aluminum,5,Roadside,Central Area,Freeport,Steel,11:10:36am,Taxi Only,Informational Sign,,Rectangle,Blue,No,0
26.5325797321993,-78.6966178265408,1059,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:11:55am,,Regulatory Sign,No Entry,Rectangle,Multi-Colour,No,0
26.5325441309857,-78.6970422172364,1060,2015/01/28,Exellent,Engineering,6,Roadside,Central Area,Freeport,Steel,11:15:51am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.532574342815,-78.6970854180484,1061,2015/01/28,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,11:16:41am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.532499335136,-78.6971199869026,1062,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:17:21am,,Warning Sign,Pedestrian Crossing,Diamond,Yellow,No,0
26.5321779697345,-78.6969556654057,1063,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:19:20am,Public Bus Only,Informational Sign,,Rectangle,Blue,No,0
26.5318443998401,-78.69695032706,1064,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:20:57am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5316889599787,-78.6970374644708,1065,2015/01/28,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,11:22:21am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5312650023692,-78.696947235509,1066,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:23:48am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5312395475844,-78.6971018032384,1067,2015/01/28,Exellent,Engineering,6,Roadside,Central Area,Freeport,Steel,11:24:36am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5311218254793,-78.6971100033413,1068,2015/01/28,Good,Aluminum,5,Roadside,Central Area,Freeport,Steel,11:25:32am,No Entry,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5310296098669,-78.6971289680194,1069,2015/01/28,Good,Aluminum,5,Roadside,Central Area,Freeport,Steel,11:26:33am,,Warning Sign,Stop Ahead,Diamond,Yellow,No,0
26.5317268723334,-78.6964214826848,1070,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:29:42am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5318044808288,-78.6964308582271,1071,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:30:31am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5321584541227,-78.6963537457284,1072,2015/01/28,Good,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:31:52am,,Regulatory Sign,Speed Limit,Circle,Multi-Colour,No,0
26.5335079838311,-78.695791657941,1073,2015/01/28,Exellent,Engineering,5,Roadside,Central Area,Freeport,Steel,11:37:54am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5336405759722,-78.6956834438554,1074,2015/01/28,Exellent,Engineering,6,Roadside,Central Area,Freeport,Steel,11:39:01am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5341189508372,-78.6957781963395,1075,2015/01/28,Exellent,Aluminum,6,Roadside,Central Area,Freeport,Steel,11:40:53am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5339123239044,-78.6966261748949,1076,2015/01/28,Good,Aluminum,5,Roadside,Central Area,Freeport,Steel,11:42:38am,No Entry,Regulatory Sign,Stop,Octogon,Red,No,0
26.5341092491033,-78.696623332582,1077,2015/01/28,Good,Aluminum,5,Roadside,Central Area,Freeport,Steel,11:43:36am,No Entry,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5336132517801,-78.6964785984817,1078,2015/01/28,Poor,Aluminum,5,Roadside,Central Area,Freeport,Steel,11:45:42am,,Regulatory Sign,No Entry,Rectangle,Multi-Colour,No,0
26.5266454895304,-78.6896787289336,1079,2015/07/03,Exellent,Engineering,5,Roadside,East Section,Freeport,Steel,10:52:06am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5274897184087,-78.6898230453107,1080,2015/07/03,Poor,Engineering,6,Roadside,East Section,Freeport,Steel,10:54:45am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5274180223649,-78.6919892281177,1081,2015/07/03,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,10:57:54am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.526686057659,-78.6920420459482,1082,2015/07/03,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,10:59:57am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5264314242629,-78.6921454613715,1083,2015/07/03,Poor,Engineering,6,Roadside,East Section,Freeport,Steel,11:02:00am,east section,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5283170782325,-78.6898052830162,1084,2015/07/03,Good,Engineering,6,Roadside,East Section,Freeport,Steel,11:05:03am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5282409557152,-78.6919639442138,1085,2015/07/03,Poor,Engineering,7,Roadside,East Section,Freeport,Steel,11:07:05am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5274052897097,-78.6896317152604,1086,2015/07/03,Good,Engineering,6,Roadside,East Section,Freeport,Steel,11:09:39am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5274067881074,-78.6889544193188,1087,2015/07/03,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:11:29am,,Warning Sign,Speed Bump,Rectangle,Yellow,Yes,0
26.5274838918882,-78.6886903225542,1088,2015/07/03,Good,Engineering,6,Roadside,East Section,Freeport,Steel,11:13:25am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.528315920965,-78.6886834362477,1089,2015/07/03,Good,Engineering,5,Roadside,East Section,Freeport,Steel,11:15:18am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5282443988314,-78.6896332196956,1090,2015/07/03,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,11:16:43am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
