OBJECTID,LENGTH,PREFIX,ST_NAME,SUFFIX,ONEWAY,ST_TYPE,ROW,len,Shape_Leng
11532,65.72978467000,,Chappel,Court,0,Minor,50,0.00000000000,65.72273351740
11533,122.43798795000,,Chatley,Road,0,Minor,50,0.00000000000,122.43543596300
11534,53.80618706000,,Copford,Close,0,Minor,50,0.00000000000,53.80041391530
11535,134.75970224000,,Copford,Close,0,Minor,50,0.00000000000,134.73777612200
11536,138.51088476000,,Copford,Lane,0,Minor,50,0.00000000000,138.50863644400
11537,262.28740726000,,Copford,Road,0,Minor,50,0.00000000000,262.23680995100
11538,275.82129559000,,Chippinghill,Drive,0,Major,60,0.00000000000,275.79505573800
11539,49.42520501000,,Chippinghill,Drive,0,Major,60,0.00000000000,49.42452294820
11540,100.51616610000,,Chippinghill,Drive,0,Major,60,0.00000000000,100.50371650300
11541,5.96533561000,,Chippinghill,Drive,0,Major,60,0.00000000000,5.96494022670
11542,299.45433114000,,Chippinghill,Drive,0,Major,60,0.00000000000,299.43778076000
11543,145.84099379000,,Casurina,Drive,0,Arterial,100,0.00000000000,145.80792679700
11544,18.22266476000,,,,0,,100,0.00000000000,18.21680055060
11545,63.71312269000,,,,0,,100,0.00000000000,63.71060240790
11546,17.13248116000,East,Sunrise,Highway,0,Arterial,100,0.00000000000,17.13210658250
11547,63.52577464000,,,,0,,100,0.00000000000,63.51862095880
11548,8.09576457000,,,,0,,100,0.00000000000,8.09287079563
11549,56.73649881000,,,,0,,100,0.00000000000,56.71778787920
11550,43.84910504000,,Casurina,Drive,0,Arterial,100,0.00000000000,43.84773647300
11551,78.23273252000,,Casurina,Drive,0,Arterial,100,0.00000000000,78.22683917750
11552,28.23017049000,,Casurina,Drive,0,Arterial,100,0.00000000000,28.22990481630
11553,119.73420448000,,Casurina,Drive,0,Arterial,100,0.00000000000,119.70748963200
11554,105.88665611000,,Shannon,Drive,0,Major,60,0.00000000000,105.87165928500
11555,84.03178736000,,Shannon,Drive,0,Major,60,0.00000000000,84.02831086060
11556,224.79599947000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,224.79474051700
11557,90.08588660000,,Malta,Court,0,Minor,50,0.00000000000,90.08087261740
11558,117.17627508000,,Gibraltar,Close,0,Minor,50,0.00000000000,117.12190621300
11559,16.51428858000,,Gibraltar,Close,0,Minor,50,0.00000000000,16.51396067970
11560,14.25794191000,,Gibraltar,Close,0,Minor,50,0.00000000000,14.25763550560
11561,45.82672347000,,Gibraltar,Close,0,Minor,50,0.00000000000,45.82595220480
11562,12.25530105000,,Falkland,Close,0,Minor,50,0.00000000000,12.25516589990
11563,14.48701003000,,Falkland,Close,0,Minor,50,0.00000000000,14.48709846040
11564,48.98178923000,,Falkland,Close,0,Minor,50,0.00000000000,48.98142110420
11565,75.09119144000,,Bahamas,Court,0,Minor,50,0.00000000000,75.07971388580
11566,470.79626676000,,Bahamas,Drive,0,Major,50,0.00000000000,470.75395628200
11567,166.59995975000,,Bahamas,Drive,0,Major,50,0.00000000000,166.59412824700
11568,288.32170476000,,Bahamas,Drive,0,Major,50,0.00000000000,288.29523783200
11569,58.52575861000,,Bahamas,Drive,0,Major,50,0.00000000000,58.51852723200
13110,12.91212343000,,Santa Maria,Avenue,0,Major,100,0.00000000000,12.90928190800
13111,4.81502622000,,Regency,Drive,0,Minor,50,0.00000000000,4.81495172800
13112,83.63539676000,,Regency,Boulevard,0,Major,60,0.00000000000,83.63353848240
13113,6.24884093000,,Regency,Boulevard,0,Major,50,0.00000000000,6.24869623927
13114,52.49095041000,,Regency,Boulevard,0,Major,50,0.00000000000,52.49031191960
13115,49.12171139000,,Regency,Boulevard,0,Major,50,0.00000000000,49.11977646150
13116,241.31618609000,,Regency,Boulevard,0,Major,50,0.00000000000,241.30363124700
13117,45.42309524000,,Oxford,Street,0,Minor,50,0.00000000000,45.42200822600
13118,95.09644847000,,Oxford,Street,0,Minor,50,0.00000000000,95.09257418310
13119,38.90431523000,,Grosvenor,Street,0,Minor,0,0.00000000000,38.90384272820
13120,7.28912298000,,Grosvenor,Street,0,Minor,0,0.00000000000,7.28916820544
13121,76.88916978000,,Ellis Lightfoot,Avenue,0,Minor,50,0.00000000000,76.88054391020
13122,45.80359094000,,John Wentworth,Avenue,0,Minor,60,0.00000000000,45.80164033120
13124,264.25887786000,West,Pioneers,Way,0,Arterial,100,0.00000000000,264.24707353600
13125,83.57032718000,West,Pioneers,Way,0,Arterial,100,0.00000000000,83.56786470400
13126,307.31368265000,West,Pioneers,Way,0,Arterial,100,0.00000000000,307.28564257600
13127,18.91084759000,West,Pioneers,Way,0,Arterial,100,0.00000000000,18.91102037660
13128,438.71464985000,West,Mall,Drive,0,Arterial,80,0.00000000000,438.70326626600
13129,130.54513796000,West,Mall,Drive,0,Arterial,80,0.00000000000,130.53647695900
13130,18.78889580000,West,Mall,Drive,0,Arterial,80,0.00000000000,18.78883232020
13131,18.00333646000,,Mackenzie,Street,0,Minor,60,0.00000000000,18.00321805260
13132,160.36630854000,West,Mall,Drive,0,Arterial,80,0.00000000000,160.35162722000
13133,2.17009933000,,,,0,,0,0.00000000000,2.17010540327
13134,137.60279270000,East,Mall,Drive,0,Arterial,175,0.00000000000,137.58332236400
13135,200.51539229000,East,Mall,Drive,0,Arterial,175,0.00000000000,200.50023298600
13136,100.95790333000,West,Mall,Drive,0,Arterial,80,0.00000000000,100.95534614000
13137,86.27125687000,East,Mall,Drive,0,Arterial,175,0.00000000000,86.26983449320
13138,45.77783454000,East,Mall,Drive,0,Arterial,175,0.00000000000,45.77568368410
13139,35.20318639000,East,Mall,Drive,0,Arterial,175,0.00000000000,35.20307222680
13140,6.96291842000,East,Mall,Drive,0,Arterial,175,0.00000000000,6.96265984381
13141,3.60998543000,East,Mall,Drive,0,Arterial,175,0.00000000000,3.60961142368
13142,66.94031008000,East,Mall,Drive,0,Arterial,175,0.00000000000,66.93978804870
13143,56.08328731000,East,Mall,Drive,0,Arterial,175,0.00000000000,56.08316975390
13144,122.15785753000,East,Mall,Drive,0,Arterial,175,0.00000000000,122.15603306100
13145,77.09511321000,East,Mall,Drive,0,Arterial,175,0.00000000000,77.09471196230
13146,45.87811303000,East,Mall,Drive,0,Arterial,175,0.00000000000,45.87795021780
13147,10.59443372000,East,Mall,Drive,0,Arterial,175,0.00000000000,10.59428899710
15163,564.68593164000,,Queens,Highway,0,Arterial,0,0.00000000000,564.68477524400
15164,160.67134669000,,,,0,,0,0.00000000000,160.61653978600
15165,145.87951865000,,,,0,,0,0.00000000000,145.85174383100
15166,324.62642026000,,,,0,,0,0.00000000000,324.62063933200
15167,88.63466209000,,,,0,,0,0.00000000000,88.63189837560
15168,217.14279580000,,,,0,,0,0.00000000000,217.10657195800
15169,249.69220743000,,,,0,,0,0.00000000000,249.68615606900
15170,89.89003853000,,,,0,,0,0.00000000000,89.87769456630
15171,37.59579754000,,,,0,,0,0.00000000000,37.59547138180
15172,103.22985558000,,,,0,,0,0.00000000000,103.22354612000
15173,244.80200050000,,,,0,,0,0.00000000000,244.79280737900
15174,167.80059316000,,,,0,,0,0.00000000000,167.79460495000
15175,138.93180738000,,,,0,,0,0.00000000000,138.92789307000
15176,1294.69156084000,,,,0,,0,0.00000000000,1294.60691208000
15177,675.04689396000,,,,0,,0,0.00000000000,675.04400971000
15178,149.09657488000,,,,0,,0,0.00000000000,149.09544508100
15179,92.78150621000,,,,0,,0,0.00000000000,92.78096089080
15180,176.52396211000,,,,0,,0,0.00000000000,176.51275671600
15181,89.46592684000,,,,0,,0,0.00000000000,89.46162599670
15182,582.89479591000,,,,0,,0,0.00000000000,582.88922908000
15183,402.90131544000,,,,0,,0,0.00000000000,402.89604972600
15184,58.69095739000,,,,0,,0,0.00000000000,58.68785315610
15185,456.14113890000,,,,0,,0,0.00000000000,456.13585558300
15186,255.21430528000,,,,0,,0,0.00000000000,255.20702266700
15187,618.58567501000,,,,0,,0,0.00000000000,618.55189434700
15188,111.79398720000,,,,0,,0,0.00000000000,111.79282210500
15189,145.37068031000,,,,0,,0,0.00000000000,145.28347996000
15190,356.22603044000,,,,0,,0,0.00000000000,356.21758620300
15191,352.55537485000,,,,0,,0,0.00000000000,352.55188044700
15192,112.81492099000,,,,0,,0,0.00000000000,112.81303883600
15193,64.58246300000,,,,0,,0,0.00000000000,64.58052733570
15194,88.76289982000,,,,0,,0,0.00000000000,88.76083516880
15195,314.54190859000,,,,0,,0,0.00000000000,314.54103907800
15196,195.91531075000,,,,0,,0,0.00000000000,195.91453197200
15197,276.74829462000,,,,0,,0,0.00000000000,276.74598997600
15198,270.77480675000,,,,0,,0,0.00000000000,270.77389186500
15199,49.00761478000,,,,0,,0,0.00000000000,49.00561799630
15200,89.78438174000,,,,0,,0,0.00000000000,89.78384804470
15201,89.81501112000,,,,0,,0,0.00000000000,89.81149098010
15202,271.94895853000,,,,0,,0,0.00000000000,271.94094798100
15203,89.36206567000,,,,0,,0,0.00000000000,89.35624857320
15204,153.66037374000,,,,0,,0,0.00000000000,153.65661772800
15205,23.65874878000,,,,0,,0,0.00000000000,23.65858735120
15206,26.73966232000,,,,0,,0,0.00000000000,26.73894019890
15207,290.93033395000,,,,0,,0,0.00000000000,290.92937151400
15208,453.94341837000,,,,0,,0,0.00000000000,453.93726132500
15209,93.96856429000,,,,0,,0,0.00000000000,93.96671765300
15210,356.22108502000,,,,0,,0,0.00000000000,356.21023205400
15211,475.78010827000,,,,0,,0,0.00000000000,475.77925284400
15212,166.68101526000,,,,0,,0,0.00000000000,166.67591918500
15213,189.33197469000,,,,0,,0,0.00000000000,189.32980648900
15214,51.38991115000,,,,0,,0,0.00000000000,51.38799244750
15215,11.03158052000,,,,0,,0,0.00000000000,11.03081244170
15216,386.55733214000,,,,0,,0,0.00000000000,386.55083453300
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,Rainham,,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,0,,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,,Close,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,Place,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,Lane,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,Woodside,,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,Cradley,,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,Court,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,Lane,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,Sailsbury,,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,Canterbury,Lane,0,Minor,50,0.00000000000,0.00000000000
0,0.00000000000,,Canterbury,Lane,0,Minor,50,0.00000000000,0.00000000000
0,0.00000000000,,,Place,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,Globe,Place,0,Minor,50,0.00000000000,93.59166151940
0,0.00000000000,,Prospero,Drive,0,Minor,50,0.00000000000,191.69807042000
0,0.00000000000,,Miranda,Drive,0,Minor,50,0.00000000000,52.72011420270
0,0.00000000000,,Ikon,Place,0,Minor,50,0.00000000000,109.50916573400
0,0.00000000000,,Helm,Court,0,Minor,50,0.00000000000,43.90784091120
14891,643.21289600000,,Churchill,Drive,0,Arterial,100,0.00000000000,163.30319156100
0,0.00000000000,,Swaffham,Drive,0,Minor,50,0.00000000000,120.55002912100
0,0.00000000000,,Westwood,Road,0,Minor,50,0.00000000000,113.92165503000
0,0.00000000000,,Kilrea,Road,0,Minor,50,0.00000000000,181.83598610600
0,0.00000000000,,Dunton,Road,0,Minor,50,0.00000000000,318.29282699100
0,0.00000000000,,Parkside,Drive,0,Minor,50,0.00000000000,287.49265013600
0,0.00000000000,,Pondside,Drive,0,Minor,50,0.00000000000,406.71289535200
0,0.00000000000,,Curtis,Road,0,Minor,50,0.00000000000,370.15195303200
0,0.00000000000,,Portslade,Place,0,Minor,50,0.00000000000,120.26708978100
0,0.00000000000,,Sturton,Road,0,Minor,50,0.00000000000,35.04905931080
0,0.00000000000,,Pinchbeck,Lane,0,Minor,50,0.00000000000,34.26073250430
0,0.00000000000,,Wragby,Lane,0,Minor,50,0.00000000000,34.15039032600
0,0.00000000000,,Sutterton,Court,0,Minor,50,0.00000000000,67.60647914660
0,0.00000000000,,Metheringham,Court,0,Minor,50,0.00000000000,65.14794629090
0,0.00000000000,,Dingwall,Close,0,Minor,50,0.00000000000,321.47964068600
0,0.00000000000,,Dingwall,Close,0,Minor,100,0.00000000000,79.94021692470
12424,244.30253339000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,242.66886492100
12422,133.93669992000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,130.40196483700
12399,110.33651033000,,Balao,Road,0,Arterial,125,0.00000000000,107.17310142900
12406,231.15097044000,,Balao,Road,0,Arterial,125,0.00000000000,229.31053761300
11570,136.97058451000,,Bahamas,Drive,0,Major,50,0.00000000000,136.95849233500
11571,158.94058984000,,Bahamas,Drive,0,Major,50,0.00000000000,158.93155520200
11572,113.83629501000,,Bahamas,Drive,0,Major,50,0.00000000000,113.82625494700
11573,277.28858986000,,Bahamas,Drive,0,Major,50,0.00000000000,277.27002786700
11574,90.21359379000,,Bahamas,Drive,0,Major,50,0.00000000000,90.20417940180
11575,14.55796836000,,Bahamas,Drive,0,Major,0,0.00000000000,14.55542611600
11576,23.82316421000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,23.81101784680
11577,160.50319833000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,160.48682511400
11578,26.74105882000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,26.74094961660
11579,217.34323232000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,217.30157711200
11580,88.20534563000,,Bermuda,Close,0,Minor,50,0.00000000000,88.12771950760
11581,80.71320559000,,Bermuda,Close,0,Minor,50,0.00000000000,80.71148821700
11582,24.42042425000,,Bermuda,Close,0,Minor,50,0.00000000000,24.41799977990
11583,111.56900601000,,Seed Pearl,Lane,0,Minor,50,0.00000000000,111.52410887200
11584,22.21953041000,,Seed Pearl,Lane,0,Minor,0,0.00000000000,22.20816345020
11585,402.32144082000,,Seed Pearl,Lane,0,Minor,50,0.00000000000,402.23272751400
11586,32.03628043000,,Seed Pearl,Lane,0,Minor,50,0.00000000000,32.03474256970
11587,96.98771787000,,Seed Pearl,Lane,0,Minor,50,0.00000000000,96.98415023150
11588,210.12724742000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,210.10040845800
11589,26.28462498000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,26.28260327910
11590,120.60088355000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,120.59677880000
11591,140.42768378000,,Hong Kong,Avenue,0,Minor,50,0.00000000000,140.40905080600
11592,85.94267360000,,Hong Kong,Close,0,Minor,50,0.00000000000,85.93320443260
11593,12.16909916000,,Mauritius,Close,0,Minor,50,0.00000000000,12.16425496960
11594,35.50737751000,,Mauritius,Close,0,Minor,50,0.00000000000,35.50548846250
11981,62.33890980000,,Dagenham,Drive,0,Minor,50,0.00000000000,62.33890925540
11982,350.46775464000,,Dagenham,Drive,0,Minor,50,0.00000000000,350.46750830800
11983,110.59629215000,,Dagenham,Drive,0,Minor,50,0.00000000000,110.59551790400
11597,106.78940379000,,Blue Jay,Lane,0,Minor,50,0.00000000000,106.75058761900
11598,518.01779007000,,Blue Jay,Lane,0,Minor,50,0.00000000000,517.95529874900
11599,784.57221076000,,Blue Jay,Drive,0,Minor,50,0.00000000000,784.49886355300
11600,89.73478229000,,Cook,Close,0,Minor,0,0.00000000000,89.73388923870
11601,244.78799812000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,244.77210026000
11602,594.09466103000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,594.06180356900
11603,544.69762102000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,544.66049012100
11604,10.83607465000,East,Sunrise,Highway,0,Arterial,0,0.00000000000,10.83425924500
11605,12.54875061000,East,Sunrise,Highway,0,Arterial,0,0.00000000000,12.54427906100
11606,172.73102355000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,172.70226591800
11607,41.63284651000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,41.63164430920
11608,134.92052696000,East,Sunrise,Highway,0,Arterial,100,0.00000000000,134.91948591400
11609,90.91496557000,,Blue Jay,Lane,0,Minor,50,0.00000000000,90.91469804460
11610,80.24841452000,,Blue Jay,Court,0,Minor,50,0.00000000000,80.24477043620
11611,117.70830283000,,Black Pearl,Close,0,Minor,50,0.00000000000,117.70664656800
11612,13.63863006000,,Midshipman,Road,0,Arterial,125,0.00000000000,13.63851278410
11613,107.60151408000,,Midshipman,Road,0,Arterial,125,0.00000000000,107.59578097900
11614,106.88026884000,,Midshipman,Road,0,Arterial,125,0.00000000000,106.87714508100
11615,73.08146041000,,Midshipman,Road,0,Arterial,125,0.00000000000,73.08001729430
11616,88.67754855000,,Midshipman,Road,0,Arterial,125,0.00000000000,88.67728097310
11617,85.83469515000,,Midshipman,Road,0,Arterial,125,0.00000000000,85.83245180890
11618,16.79454488000,,Midshipman,Road,0,Arterial,125,0.00000000000,16.79449257680
11619,147.20364128000,,Midshipman,Road,0,Arterial,125,0.00000000000,147.19807763300
11620,64.37124445000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,64.35805392880
11621,365.90253116000,East,Sunrise,Highway,0,Arterial,125,0.00000000000,365.87875741700
11622,96.66961094000,,Cook,Close,0,Minor,60,0.00000000000,96.66490812110
11623,228.56790996000,,Cook,Close,0,Minor,60,0.00000000000,228.56094475100
11624,6.62962751000,,Cook,Close,0,Minor,60,0.00000000000,6.62802616439
11625,31.61475829000,,Cook,Close,0,Minor,60,0.00000000000,31.61055988430
11626,122.94571983000,,Cook,Close,0,Minor,60,0.00000000000,122.92161234800
11627,32.54862172000,,Cook,Close,0,Minor,60,0.00000000000,32.54767566660
11628,117.29063259000,,Blue Jay,Drive,0,Minor,50,0.00000000000,117.26674772100
11629,164.46054593000,,Main Royal,Lane,0,Minor,60,0.00000000000,164.45996059200
11630,486.52178247000,,Main Royal,Lane,0,Minor,60,0.00000000000,486.51207981400
11631,123.38672116000,,Topgallant,Drive,0,Minor,60,0.00000000000,123.38527793900
11632,154.13145682000,,Topgallant,Drive,0,Minor,60,0.00000000000,154.12923007500
11633,328.76122353000,,Midshipman,Road,0,Arterial,125,0.00000000000,328.75666246300
11634,121.42167619000,,Midshipman,Road,0,Arterial,125,0.00000000000,121.42148546400
11635,7.53882862000,,Midshipman,Road,0,Arterial,125,0.00000000000,7.53886793805
11636,81.43764955000,,Magellan,Street,0,Minor,60,0.00000000000,81.43131590140
11637,134.10872410000,,Magellan,Street,0,Minor,60,0.00000000000,134.10256935600
11638,17.70725594000,,Magellan,Street,0,Minor,60,0.00000000000,17.70325029310
11639,136.84264327000,,Magellan,Street,0,Minor,60,0.00000000000,136.83690173600
11640,339.02731293000,,Magellan,Drive,0,Major,60,0.00000000000,339.01010175100
11641,92.98302294000,,Topgallant,Close,0,Minor,60,0.00000000000,92.98150609730
11642,353.60769231000,,Topgallant,Close,0,Minor,60,0.00000000000,353.60141709100
11643,385.67045714000,,Magellan,Drive,0,Major,60,0.00000000000,385.65591538200
11644,158.62756321000,,Magellan,Drive,0,Major,60,0.00000000000,158.62553562600
11645,275.94875323000,,Magellan,Close,0,Minor,60,0.00000000000,275.94217054600
11646,179.00996732000,,Magellan,Drive,0,Major,100,0.00000000000,179.00439971900
11647,103.84309021000,,Magellan,Drive,0,Major,100,0.00000000000,103.83580987700
11648,9.47640906000,,Magellan,Drive,0,Major,100,0.00000000000,9.47482181895
11652,102.99481117000,,Magellan,Drive,0,Major,100,0.00000000000,102.98578344800
11653,124.83441784000,,Magellan,Drive,0,Major,100,0.00000000000,124.83321595000
11654,9.92314068000,,Magellan,Drive,0,Major,100,0.00000000000,9.92251204453
11655,117.70206572000,,Magellan,Drive,0,Major,100,0.00000000000,117.70085661000
11656,159.32984446000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,159.32968727900
11657,17.72385765000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,17.72339006610
11658,56.57226492000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,56.57184007290
11659,32.60892842000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,32.60862380890
11660,276.33557639000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,276.33472026000
11661,268.12480681000,,Topgallant,Drive,0,Minor,60,0.00000000000,268.12200821100
11662,30.26314971000,,Topgallant,Drive,0,Minor,60,0.00000000000,30.25997223040
11663,50.94472459000,,Topgallant,Drive,0,Minor,60,0.00000000000,50.93475060690
11664,6.38986298000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,6.38977773845
11665,14.05511162000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,14.05266326010
11666,236.50311475000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,236.50180137800
11667,182.51027923000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,182.50926696100
11668,86.63677370000,,Main Royal,Close,0,Minor,60,0.00000000000,86.63620963480
11669,3.70859906000,,,,0,,0,0.00000000000,3.70838798402
11670,70.33786848000,,,,0,,0,0.00000000000,70.33565342800
11671,5.07889781000,,,,0,,0,0.00000000000,5.07833503325
11672,51.80118562000,,,,0,,0,0.00000000000,51.80047470510
11673,63.82850786000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,63.82843760310
11674,117.52455226000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,117.52406281100
11675,18.27459069000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,18.27439711740
11676,17.32707491000,,Midshipman,Road,0,Arterial,125,0.00000000000,17.32697009460
11677,2.05992354000,,Midshipman,Road,0,Arterial,125,0.00000000000,2.06001277068
11678,8.23539482000,,Midshipman,Road,0,Arterial,125,0.00000000000,8.23536906849
11679,147.85678593000,,Midshipman,Road,0,Arterial,125,0.00000000000,147.85453406800
11680,492.12487426000,,Midshipman,Road,0,Arterial,125,0.00000000000,492.11956886500
11681,205.41729291000,,Midshipman,Road,0,Arterial,125,0.00000000000,205.41516978700
11682,105.71037776000,,Midshipman,Road,0,Arterial,125,0.00000000000,105.70819856500
11683,343.34735830000,,Midshipman,Road,0,Arterial,125,0.00000000000,343.34583181300
11684,12.30157087000,,Midshipman,Road,0,Arterial,125,0.00000000000,12.30140744820
11685,139.61049290000,,Midshipman,Road,0,Arterial,125,0.00000000000,139.60995398700
11686,488.72522162000,,Ironside,Close,0,Minor,50,0.00000000000,488.70037310600
11687,164.53549406000,,Bronze,Lane,0,Minor,50,0.00000000000,164.52289953800
11688,198.84431854000,,Bronze,Lane,0,Minor,50,0.00000000000,198.82597151200
11689,94.23602134000,,Bronze,Drive,0,Minor,50,0.00000000000,94.20547378670
11690,71.65839290000,,Ensign,Drive,0,Minor,50,0.00000000000,71.64948722540
11736,374.46427368000,,Pink Pearl,Drive,0,Minor,50,0.00000000000,374.45042604000
11737,155.83013109000,,Pink Pearl,Lane,0,Minor,50,0.00000000000,155.81904621200
11738,153.84044652000,East,Doubloon,Road,0,Major,60,0.00000000000,153.83754354700
11739,503.51133786000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,503.50564556800
11740,55.98948442000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,55.98766572600
11741,29.48657608000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,29.48605494390
11742,90.63014849000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,90.63006233030
11743,27.43180143000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,27.43159705030
11744,43.97473691000,,Fortune Bay,Drive,0,Arterial,100,0.00000000000,43.97453467590
11746,294.39187604000,,Privateer,Drive,0,Minor,50,0.00000000000,294.36488667800
11747,84.98263618000,,Pearl,Drive,0,Minor,50,0.00000000000,84.95890315740
11748,63.33275255000,,Pearl,Drive,0,Minor,50,0.00000000000,63.32936195770
11749,421.80684528000,,Pearl,Drive,0,Minor,50,0.00000000000,421.80270970200
11750,81.70477178000,,Pirates,Drive,0,Minor,50,0.00000000000,81.69509453850
11751,85.76358074000,,Pirates,Drive,0,Minor,50,0.00000000000,85.75763339180
11752,213.70497128000,,Pirates,Drive,0,Minor,50,0.00000000000,213.70056414000
11753,207.83588905000,,Pearl,Lane,0,Minor,50,0.00000000000,207.82409199400
11754,83.56179774000,,Pirates,Drive,0,Minor,50,0.00000000000,83.56080059900
11755,93.12301375000,,Pearl,Close,0,Minor,50,0.00000000000,93.11680485920
11756,87.54788966000,,Privateer,Drive,0,Minor,50,0.00000000000,87.54770925510
11757,145.94048956000,,Privateer,Drive,0,Minor,50,0.00000000000,145.93523737400
11758,20.86788183000,,Privateer,Drive,0,Minor,50,0.00000000000,20.86729112880
11759,22.99275090000,,Privateer,Drive,0,Minor,50,0.00000000000,22.99233961480
11760,112.53200142000,,Privateer,Close,0,Minor,50,0.00000000000,112.52436887100
11761,82.48810594000,,Blockade,Drive,0,Minor,60,0.00000000000,82.46897505620
11762,260.55913142000,,Midshipman,Road,0,Arterial,125,0.00000000000,260.55598283200
11763,351.23053510000,,Midshipman,Road,0,Arterial,125,0.00000000000,351.22591971200
11764,58.30325782000,,Midshipman,Road,0,Arterial,125,0.00000000000,58.30334188590
11765,65.08397452000,,Midshipman,Road,0,Arterial,125,0.00000000000,65.08381061260
11766,211.50830707000,,Midshipman,Road,0,Arterial,125,0.00000000000,211.50681648700
11767,82.54379824000,,Pink Pearl,Drive,0,Minor,50,0.00000000000,82.53902615730
11768,326.12992313000,,Pink Pearl,Drive,0,Minor,50,0.00000000000,326.11258989400
11769,159.08554311000,,Blockade,Drive,0,Minor,60,0.00000000000,159.08336234900
11770,128.59913231000,,Blockade,Drive,0,Minor,60,0.00000000000,128.59184111500
11771,349.70577839000,East,Doubloon,Road,0,Major,60,0.00000000000,349.69537348100
11772,83.84390272000,East,Doubloon,Road,0,Major,60,0.00000000000,83.84231314080
11773,113.47741925000,,Privateer,Drive,0,Minor,50,0.00000000000,113.46551665600
11775,160.79831300000,,Armada,Road,0,Minor,50,0.00000000000,160.78617402200
11776,24.69833837000,,Armada,Road,0,Minor,50,0.00000000000,24.69261825120
11777,63.51295010000,,Armada,Road,0,Minor,50,0.00000000000,63.51184736720
11778,87.00609682000,,Cooper,Road,0,Minor,50,0.00000000000,87.00468349790
11779,79.24005969000,,Privateer,Lane,0,Minor,50,0.00000000000,79.23383717930
11780,16.97939310000,,Privateer,Lane,0,Minor,50,0.00000000000,16.97942266280
11781,290.64096694000,,Privateer,Lane,0,Minor,50,0.00000000000,290.63011780500
11782,106.19377212000,,Spanish Main,Drive,0,Minor,50,0.00000000000,106.19271592000
11783,91.28851605000,West,Doubloon,Road,0,Major,60,0.00000000000,91.28808480230
11784,96.26088633000,West,Doubloon,Road,0,Major,60,0.00000000000,96.25900911720
11785,58.27645463000,West,Doubloon,Road,0,Major,60,0.00000000000,58.26908169500
11786,77.05371171000,West,Doubloon,Road,0,Major,60,0.00000000000,77.04310463080
11787,225.98186253000,West,Doubloon,Road,0,Major,60,0.00000000000,225.97493732500
11788,429.07696147000,West,Doubloon,Road,0,Major,60,0.00000000000,429.04822645900
11789,141.24840530000,West,Doubloon,Road,0,Major,60,0.00000000000,141.24558315400
11790,85.54540828000,,Silver,Avenue,0,Minor,50,0.00000000000,85.53107736910
11791,295.59961387000,,Silver,Lane,0,Minor,50,0.00000000000,295.59217754700
11792,85.58566939000,,Blockade,Drive,0,Minor,60,0.00000000000,85.58471486190
11793,127.34856608000,,Churchill,Drive,0,Arterial,100,0.00000000000,127.32845746800
